No,User Name,Review Count,Review Time,Rating,Review Text,Cleaned_Readable,Cleaned_NLP
418.0,Anwini Nugroho,4,2025-10-08,5,"Makanan semua enak, untuk mb Fina pelayanan bagus, ramah dan memuaskan bagi kami saat acara seminar kefarmasian by opella","Makanan semua enak, untuk mb fina pelayanan bagus, ramah dan memuaskan bagi kami saat acara seminar kefarmasian by opella",makanan semua enak untuk mb fina pelayanan bagus ramah dan memuaskan bagi kami saat acara seminar kefarmasian by opella
419.0,Evin Madhi,14,2025-09-08,5,Fasilitasnya lumayan lengkap dan staff sangat ramah dan cepat tanggap. Makanan bervariasi dan rasanya jg enak hny sayang ngga kefoto.,Fasilitasnya lumayan lengkap dan staff sangat ramah dan cepat tanggap. Makanan bervariasi dan rasanya jg enak hny sayang ngga kefoto.,fasilitasnya lumayan lengkap dan staff sangat ramah dan cepat tanggap makanan bervariasi dan rasanya jg enak hny sayang ngga kefoto
420.0,ida larasati,6,2025-08-08,5,Kamar bersih dan makanan bervariasi cocok untuk perjalanan bersama keluarga Keramahan anak muda yang sedang PKL namany mas vendi dan mas radit semoga sukses utk PKL nya,Kamar bersih dan makanan bervariasi cocok untuk perjalanan bersama keluarga keramahan anak muda yang sedang pkl namany mas vendi dan mas radit semoga sukses utk pkl nya,kamar bersih dan makanan bervariasi cocok untuk perjalanan bersama keluarga keramahan anak muda yang sedang pkl namany mas vendi dan mas radit semoga sukses utk pkl nya
421.0,Laela Indawati,4,2025-11-08,5,Pelayanan ramah dan rasa makanan enak. Petugas selalu sigap dalam melayani. Terimakasih mas Fendi utk keramahan dan pelayanannya.,Pelayanan ramah dan rasa makanan enak. Petugas selalu sigap dalam melayani. Terimakasih mas fendi utk keramahan dan pelayanannya.,pelayanan ramah dan rasa makanan enak petugas selalu sigap dalam melayani terimakasih mas fendi utk keramahan dan pelayanannya
422.0,Noloco Locono,10,2025-12-25,5,"Thank you Harper Malioboro for the superb service, we enjoyed a lot. Especially service at Rustic resto (Mbak Tita), and excellent service overall!","Thank you harper malioboro for the superb service, we enjoyed a lot. Especially service at rustic resto (mbak tita), and excellent service overall!",thank you harper malioboro for the superb service we enjoyed a lot especially service at rustic resto mbak tita and excellent service overall
423.0,Wulan Dwi Yulianti [FV 2025],2,2025-11-08,5,"acara table manner di hotel harper, makanannya enak enak, pelayanannya ramah, tempatnya nyaman & bersih, fasilitas hotelnya lengkap","Acara table manner di hotel harper, makanannya enak enak, pelayanannya ramah, tempatnya nyaman & bersih, fasilitas hotelnya lengkap",acara table manner di hotel harper makanannya enak enak pelayanannya ramah tempatnya nyaman bersih fasilitas hotelnya lengkap
424.0,Shintawati,6,2026-01-02,5,Great hotel and service. Ms Ghaida helping us to make our stay more comfortable..,Great hotel and service. Ms ghaida helping us to make our stay more comfortable..,great hotel and service ms ghaida helping us to make our stay more comfortable
425.0,eka rahmawati,86,2025-08-08,5,"Lokasi nya strategis sekali. Kalo laper, tinggal kluar dikit hotel, banyak angkringan. Mau ngopi, di lobby ada coffee shop. Pas bgt. Kemana2 mudah dan dekat. Walau di sekitar jalan malioboro, tapi tetep ga berisik dlm kamar.","Lokasi nya strategis sekali. Kalo laper, tinggal kluar dikit hotel, banyak angkringan. Mau ngopi, di lobby ada coffee shop. Pas bgt. Kemana2 mudah dan dekat. Walau di sekitar jalan malioboro, tapi tetep ga berisik dlm kamar.",lokasi nya strategis sekali kalo laper tinggal kluar dikit hotel banyak angkringan mau ngopi di lobby ada coffee shop pas bgt kemana mudah dan dekat walau di sekitar jalan malioboro tapi tetep ga berisik dlm kamar
426.0,Kezia Olivia,4,2025-11-08,5,"saya menginap di kamar 356 servicenya baik, makanannya enak, pelayanan mas fendy juga baik","Saya menginap di kamar 356 servicenya baik, makanannya enak, pelayanan mas fendy juga baik",saya menginap di kamar servicenya baik makanannya enak pelayanan mas fendy juga baik
427.0,Lutfan Ahmad Faqih,1,2025-10-08,5,"Makanan nya cukup banyak dan enak enak, meski pasta nya beberapa terasa agak kaku, tapi itu mungkin karena saya gak terbiasa makan pasta nya.","Makanan nya cukup banyak dan enak enak, meski pasta nya beberapa terasa agak kaku, tapi itu mungkin karena saya gak terbiasa makan pasta nya.",makanan nya cukup banyak dan enak enak meski pasta nya beberapa terasa agak kaku tapi itu mungkin karena saya gak terbiasa makan pasta nya
428.0,abdulloh afif,6,2025-11-08,5,"Terimakasih atas supporr team hotel, terungkap Mas Titus dan kak Walodi. Semoga sehat selalu","Terimakasih atas supporr team hotel, terungkap mas titus dan kak walodi. Semoga sehat selalu",terimakasih atas supporr team hotel terungkap mas titus dan kak walodi semoga sehat selalu
429.0,Ira Herawati,9,2025-11-08,5,"Tempatnya oke bangett, makanannya enakk 10/10 ✅ Pas lagi dinner ketemu sama Mas Fendy, ramah, informatif, very helpfull ⭐️⭐️⭐️⭐️⭐️","Tempatnya oke bangett, makanannya enakk 10/10 pas lagi dinner ketemu sama mas fendy, ramah, informatif, very helpfull",tempatnya oke bangett makanannya enakk pas lagi dinner ketemu sama mas fendy ramah informatif very helpfull
430.0,agustri dedy,3,2025-10-08,5,"Hotel dengan akses pas ditengah antara tugu dan malioboro, resto rusticnya jg enak2 menunya.. pelayanan ramah, tks mbak arvel","Hotel dengan akses pas ditengah antara tugu dan malioboro, resto rusticnya jg enak2 menunya.. Pelayanan ramah, tks mbak arvel",hotel dengan akses pas ditengah antara tugu dan malioboro resto rusticnya jg enak menunya pelayanan ramah tks mbak arvel
431.0,Ratu,9,2025-12-08,5,"Makasih mas Bryan, makanannya cukup enak… dessert nya mungkin bisa ditambah lagi, makasih ya…","Makasih mas bryan, makanannya cukup enak dessert nya mungkin bisa ditambah lagi, makasih ya",makasih mas bryan makanannya cukup enak dessert nya mungkin bisa ditambah lagi makasih ya
432.0,Widowati Oktaria,4,2025-10-08,5,"Pelayanan luar biasa,, Ramah, kamar luas dan nyaman, sampe di pool juga dilayani dengan baik oleh kak Arvel👍👍👍 Rekomended pokoknya..","Pelayanan luar biasa,, ramah, kamar luas dan nyaman, sampe di pool juga dilayani dengan baik oleh kak arvel rekomended pokoknya..",pelayanan luar biasa ramah kamar luas dan nyaman sampe di pool juga dilayani dengan baik oleh kak arvel rekomended pokoknya
433.0,Mila Hanifah,9,2025-08-08,5,"Hotelnya bersih, wangi, menu sarapan sangat bervariasi, stafnya ramah, menu baru dimsum mentainya enak, ditawari mas vendi dan mas radit dari tim dapur, terimakasih💯💯🫰🫰","Hotelnya bersih, wangi, menu sarapan sangat bervariasi, stafnya ramah, menu baru dimsum mentainya enak, ditawari mas vendi dan mas radit dari tim dapur, terimakasih",hotelnya bersih wangi menu sarapan sangat bervariasi stafnya ramah menu baru dimsum mentainya enak ditawari mas vendi dan mas radit dari tim dapur terimakasih
434.0,hizkia hendri,12,2025-11-08,5,"Pelayanan Ramah, lokasi strategis, kamar bersih dan nyaman, sarapan banyak pilihannya dan enak semua","Pelayanan ramah, lokasi strategis, kamar bersih dan nyaman, sarapan banyak pilihannya dan enak semua",pelayanan ramah lokasi strategis kamar bersih dan nyaman sarapan banyak pilihannya dan enak semua
435.0,Nuraeni Marsela,1,2025-11-08,5,"acara table manner, makanannya enakk poll!!!! and chef nya keren ngasih ilmu yang bermanfaat jugaa friendly!!!","Acara table manner, makanannya enakk poll!! And chef nya keren ngasih ilmu yang bermanfaat jugaa friendly!!",acara table manner makanannya enakk poll and chef nya keren ngasih ilmu yang bermanfaat jugaa friendly
436.0,Ariandini Miftah Ayu,2,2025-06-08,5,"Hotel Harper Malioboro adalah pilihan tepat bagi wisatawan yang ingin menginap di pusat kota Yogyakarta. Lokasinya sangat strategis, dekat dengan Malioboro dan Stasiun Tugu, jadi memudahkan untuk jalan-jalan. Pelayanan stafnya ramah dan profesional. Kamar bersih, nyaman, dan dilengkapi fasilitas modern. Menu sarapan juga variatif dan enak, mulai dari masakan lokal sampai makanan internasional. Fasilitas hotel juga lengkap ada kolam renang, gym, restoran, dan lainlain. Secara keseluruhan, Harper Malioboro cocok untuk liburan keluarga, perjalanan bisnis, atau staycation santai.","Hotel harper malioboro adalah pilihan tepat bagi wisatawan yang ingin menginap di pusat kota yogyakarta. Lokasinya sangat strategis, dekat dengan malioboro dan stasiun tugu, jadi memudahkan untuk jalan-jalan. Pelayanan stafnya ramah dan profesional. Kamar bersih, nyaman, dan dilengkapi fasilitas modern. Menu sarapan juga variatif dan enak, mulai dari masakan lokal sampai makanan internasional. Fasilitas hotel juga lengkap ada kolam renang, gym, restoran, dan lainlain. Secara keseluruhan, harper malioboro cocok untuk liburan keluarga, perjalanan bisnis, atau staycation santai.",hotel harper malioboro adalah pilihan tepat bagi wisatawan yang ingin menginap di pusat kota yogyakarta lokasinya sangat strategis dekat dengan malioboro dan stasiun tugu jadi memudahkan untuk jalanjalan pelayanan stafnya ramah dan profesional kamar bersih nyaman dan dilengkapi fasilitas modern menu sarapan juga variatif dan enak mulai dari masakan lokal sampai makanan internasional fasilitas hotel juga lengkap ada kolam renang gym restoran dan lainlain secara keseluruhan harper malioboro cocok untuk liburan keluarga perjalanan bisnis atau staycation santai
437.0,Rocky Azbar,72,2025-08-08,5,"Waktu itu saya dan teman teman survei untuk acara kami , kesan dari kami staff di ruang meeting nya sangat komunikatif dan solutif ketika kami bertanya dan memeinta solusi untuk event kami , di berikan beberapa pilihan untuk bisa kami pilih dengan team, kalo tidak salah dengan mas arma trimakasih ya sudah di bantu","Waktu itu saya dan teman teman survei untuk acara kami, kesan dari kami staff di ruang meeting nya sangat komunikatif dan solutif ketika kami bertanya dan memeinta solusi untuk event kami, di berikan beberapa pilihan untuk bisa kami pilih dengan team, kalo tidak salah dengan mas arma trimakasih ya sudah di bantu",waktu itu saya dan teman teman survei untuk acara kami kesan dari kami staff di ruang meeting nya sangat komunikatif dan solutif ketika kami bertanya dan memeinta solusi untuk event kami di berikan beberapa pilihan untuk bisa kami pilih dengan team kalo tidak salah dengan mas arma trimakasih ya sudah di bantu
438.0,Fatmawati,4,2025-06-08,5,"Pelayanan ramah dan sigap, sarapan sangat variatif dan sudah ready dari jam 5 pagi dg full menu, makanan enak-enak. Roti, croissant, bolu, cake coklat lembut, dll. Kamar bersih dan nyaman. Lokasi strategis dekat tugu dan malioboro. Sangat recommended utk stay liburan di Yogya. Terima kasih Harper, akan datang lagi pastinya.","Pelayanan ramah dan sigap, sarapan sangat variatif dan sudah ready dari jam 5 pagi dg full menu, makanan enak-enak. Roti, croissant, bolu, cake coklat lembut, dll. Kamar bersih dan nyaman. Lokasi strategis dekat tugu dan malioboro. Sangat recommended utk stay liburan di yogya. Terima kasih harper, akan datang lagi pastinya.",pelayanan ramah dan sigap sarapan sangat variatif dan sudah ready dari jam pagi dg full menu makanan enakenak roti croissant bolu cake coklat lembut dll kamar bersih dan nyaman lokasi strategis dekat tugu dan malioboro sangat recommended utk stay liburan di yogya terima kasih harper akan datang lagi pastinya
439.0,Amalia Putri,1,2025-12-08,5,"Hotelnya sangat nyaman, aman, pelayanan the best (layanan dari MB Fina)","Hotelnya sangat nyaman, aman, pelayanan the best (layanan dari mb fina)",hotelnya sangat nyaman aman pelayanan the best layanan dari mb fina
440.0,sesilia andah,11,2025-11-08,5,Bukan pertama kali nya menginap disini. Pelayanan oke. Breakfast berfariasi. Kamar okee banget. Bersih.,Bukan pertama kali nya menginap disini. Pelayanan oke. Breakfast berfariasi. Kamar okee banget. Bersih.,bukan pertama kali nya menginap disini pelayanan oke breakfast berfariasi kamar okee banget bersih
441.0,Nahar Zhen,3,2025-11-08,5,"fasilitas oke semua bisa di pake, kamar bersih makanan berfareasi @walody @titus","Fasilitas oke semua bisa di pake, kamar bersih makanan berfareasi @walody @titus",fasilitas oke semua bisa di pake kamar bersih makanan berfareasi walody titus
442.0,Keisya Aurelia,4,2025-06-08,5,"Hotelnya sudah cukup bagus fasilitas juga sudah memadahi sudah smart room, tipe room juga sudah sangat lengkap, hotel bersih dan nyaman lokasi juga sangat strategis di pusat kota dekat jika mau ke mana'. Makanan nya pun sangat enakkk pelayanan ramah","Hotelnya sudah cukup bagus fasilitas juga sudah memadahi sudah smart room, tipe room juga sudah sangat lengkap, hotel bersih dan nyaman lokasi juga sangat strategis di pusat kota dekat jika mau ke mana'. Makanan nya pun sangat enakk pelayanan ramah",hotelnya sudah cukup bagus fasilitas juga sudah memadahi sudah smart room tipe room juga sudah sangat lengkap hotel bersih dan nyaman lokasi juga sangat strategis di pusat kota dekat jika mau ke mana makanan nya pun sangat enakk pelayanan ramah
443.0,Lutfi Zaka,1,2025-11-08,5,"Pelayanan nya sangat bagus dan ramah, dan makanan nya sangat enak sekali terutama penutup nya sangat sweet","Pelayanan nya sangat bagus dan ramah, dan makanan nya sangat enak sekali terutama penutup nya sangat sweet",pelayanan nya sangat bagus dan ramah dan makanan nya sangat enak sekali terutama penutup nya sangat sweet
444.0,Iwan Setiawan,858,2025-08-08,5,"kamar, resto(makanannya enak), lobby bersih dan nyaman. terima kasih atas pelayanannya yang baik.","Kamar, resto(makanannya enak), lobby bersih dan nyaman. Terima kasih atas pelayanannya yang baik.",kamar restomakanannya enak lobby bersih dan nyaman terima kasih atas pelayanannya yang baik
445.0,Tri Yono,13,2025-11-08,5,"Tepat nya nyaman staff nya ramah., alkhmdllh pas dpt disc anniversary dg harga yg lumayan.,","Tepat nya nyaman staff nya ramah., alkhmdllh pas dpt disc anniversary dg harga yg lumayan.,",tepat nya nyaman staff nya ramah alkhmdllh pas dpt disc anniversary dg harga yg lumayan
446.0,Dini Nurhidayah,1,2025-12-08,5,"Pelayanan sangat baik, tempatnya luas. Chef nya juga ramah. I like.","Pelayanan sangat baik, tempatnya luas. Chef nya juga ramah. I like.",pelayanan sangat baik tempatnya luas chef nya juga ramah i like
447.0,endar rohmadi,6,2025-12-08,5,Lunch di restonya banyak menu dan enak. Menu favorit hari ini Soto Padang Catur,Lunch di restonya banyak menu dan enak. Menu favorit hari ini soto padang catur,lunch di restonya banyak menu dan enak menu favorit hari ini soto padang catur
448.0,TRY AINK,149,2025-08-08,5,"Keluar hotel malioboro 😍 Best lah pokoknya Breakfast aja harus scan kartu Sampe sendok garpu SUPER DUPER STERIL, disimpan di tempat terpisah 😍 Pelayanan tempat breakfast 99% sempurna Ganteng2 & Cantik2 Super Ramah Terus pertahankan 💪","Keluar hotel malioboro best lah pokoknya breakfast aja harus scan kartu sampe sendok garpu super duper steril, disimpan di tempat terpisah pelayanan tempat breakfast 99% sempurna ganteng2 & cantik2 super ramah terus pertahankan",keluar hotel malioboro best lah pokoknya breakfast aja harus scan kartu sampe sendok garpu super duper steril disimpan di tempat terpisah pelayanan tempat breakfast sempurna ganteng cantik super ramah terus pertahankan
449.0,"Deddy Rizaldy Arwin Gommo, S.H.",20,2025-08-08,1,"I recently visited Harper Malioboro and unfortunately experienced an exceptionally disappointing encounter. The front desk staff displayed a clear lack of hospitality, responding dismissively and unprofessionally to a simple request for assistance. This experience fell significantly below the expected standards of a reputable establishment. Given the gravity of this issue, I am currently considering taking formal legal action. I strongly urge the management to take immediate and decisive steps to address these shortcomings, ensuring respectful and professional treatment for all guests.","I recently visited harper malioboro and unfortunately experienced an exceptionally disappointing encounter. The front desk staff displayed a clear lack of hospitality, responding dismissively and unprofessionally to a simple request for assistance. This experience fell significantly below the expected standards of a reputable establishment. Given the gravity of this issue, i am currently considering taking formal legal action. I strongly urge the management to take immediate and decisive steps to address these shortcomings, ensuring respectful and professional treatment for all guests.",i recently visited harper malioboro and unfortunately experienced an exceptionally disappointing encounter the front desk staff displayed a clear lack of hospitality responding dismissively and unprofessionally to a simple request for assistance this experience fell significantly below the expected standards of a reputable establishment given the gravity of this issue i am currently considering taking formal legal action i strongly urge the management to take immediate and decisive steps to address these shortcomings ensuring respectful and professional treatment for all guests
